time,open,high,low,close,tick_volume
2024-11-12 15:42:00,0.52388,0.52399,0.52387,0.52394,55
2024-11-12 15:43:00,0.52393,0.52394,0.52383,0.52385,79
2024-11-12 15:44:00,0.52385,0.52386,0.52381,0.52383,54
2024-11-12 15:45:00,0.52384,0.52393,0.52382,0.52392,66
2024-11-12 15:46:00,0.52392,0.52394,0.52386,0.52387,41
2024-11-12 15:47:00,0.5239,0.52407,0.52388,0.52404,52
2024-11-12 15:48:00,0.52404,0.5241,0.524,0.52402,43
2024-11-12 15:49:00,0.52402,0.52407,0.52398,0.52401,56
2024-11-12 15:50:00,0.52401,0.52403,0.52391,0.52399,48
2024-11-12 15:51:00,0.52399,0.52407,0.52399,0.52407,39
2024-11-12 15:52:00,0.52407,0.52407,0.52399,0.52401,56
2024-11-12 15:53:00,0.52401,0.52402,0.52395,0.52398,53
2024-11-12 15:54:00,0.52398,0.52411,0.52398,0.52406,49
2024-11-12 15:55:00,0.52406,0.52414,0.52403,0.52405,49
2024-11-12 15:56:00,0.52405,0.52409,0.524,0.52404,56
2024-11-12 15:57:00,0.52404,0.5241,0.52398,0.5241,52
2024-11-12 15:58:00,0.52409,0.52415,0.52405,0.52415,65
2024-11-12 15:59:00,0.52414,0.52419,0.52414,0.52415,49
2024-11-12 16:00:00,0.52415,0.52415,0.52403,0.52403,74
2024-11-12 16:01:00,0.524,0.52405,0.52392,0.52405,66
2024-11-12 16:02:00,0.52403,0.52406,0.52394,0.52404,74
2024-11-12 16:03:00,0.52404,0.52404,0.52381,0.52383,67
2024-11-12 16:04:00,0.52383,0.5239,0.5238,0.52389,43
2024-11-12 16:05:00,0.52387,0.52394,0.52379,0.52382,45
2024-11-12 16:06:00,0.52381,0.52397,0.52379,0.52397,58
2024-11-12 16:07:00,0.52396,0.52398,0.52388,0.52396,56
2024-11-12 16:08:00,0.52397,0.52397,0.52387,0.52388,56
2024-11-12 16:09:00,0.52387,0.52391,0.52386,0.5239,49
2024-11-12 16:10:00,0.5239,0.52394,0.52388,0.52388,45
2024-11-12 16:11:00,0.52388,0.52389,0.52371,0.52371,61
2024-11-12 16:12:00,0.52371,0.52371,0.52352,0.52352,63
2024-11-12 16:13:00,0.52352,0.52356,0.5235,0.52354,48
2024-11-12 16:14:00,0.52354,0.52369,0.52353,0.52363,50
2024-11-12 16:15:00,0.52362,0.52367,0.52361,0.52365,45
2024-11-12 16:16:00,0.52364,0.52372,0.52364,0.52365,47
2024-11-12 16:17:00,0.52365,0.52375,0.52363,0.52363,61
2024-11-12 16:18:00,0.5236,0.52363,0.52354,0.5236,62
2024-11-12 16:19:00,0.5236,0.52372,0.52359,0.52371,45
2024-11-12 16:20:00,0.52371,0.52371,0.52361,0.52367,51
2024-11-12 16:21:00,0.52367,0.52367,0.52362,0.52366,42
2024-11-12 16:22:00,0.52366,0.52384,0.52362,0.5238,56
2024-11-12 16:23:00,0.52382,0.52382,0.52367,0.52367,42
2024-11-12 16:24:00,0.52369,0.52378,0.52369,0.52372,51
2024-11-12 16:25:00,0.52372,0.52374,0.52358,0.52362,48
2024-11-12 16:26:00,0.52363,0.52364,0.52358,0.52363,37
2024-11-12 16:27:00,0.52363,0.52363,0.5235,0.52352,49
2024-11-12 16:28:00,0.52352,0.52361,0.52351,0.52361,58
2024-11-12 16:29:00,0.52359,0.52365,0.52358,0.52362,57
2024-11-12 16:30:00,0.52365,0.52365,0.5235,0.52355,84
2024-11-12 16:31:00,0.52355,0.52361,0.52351,0.52357,61
2024-11-12 16:32:00,0.52357,0.52364,0.52353,0.52358,67
2024-11-12 16:33:00,0.52359,0.52368,0.52351,0.52358,79
2024-11-12 16:34:00,0.52358,0.52361,0.52346,0.52348,58
2024-11-12 16:35:00,0.52345,0.52355,0.52341,0.52346,80
2024-11-12 16:36:00,0.52346,0.52355,0.52342,0.52347,67
2024-11-12 16:37:00,0.52345,0.52347,0.52336,0.52345,76
2024-11-12 16:38:00,0.52345,0.52355,0.52343,0.52344,57
2024-11-12 16:39:00,0.52343,0.5235,0.52341,0.5235,61
2024-11-12 16:40:00,0.5235,0.52367,0.52349,0.52366,54
2024-11-12 16:41:00,0.52365,0.52366,0.52354,0.52357,63
2024-11-12 16:42:00,0.52358,0.52361,0.52348,0.52355,55
2024-11-12 16:43:00,0.52354,0.5236,0.52346,0.52352,65
2024-11-12 16:44:00,0.52352,0.52358,0.52351,0.52353,56
2024-11-12 16:45:00,0.52353,0.52361,0.5235,0.52358,64
2024-11-12 16:46:00,0.52358,0.52366,0.52355,0.52356,64
2024-11-12 16:47:00,0.52356,0.52361,0.52353,0.52358,52
2024-11-12 16:48:00,0.52358,0.52359,0.52351,0.52357,61
