time,open,high,low,close,tick_volume
2024-11-12 15:45:00,0.88155,0.8816,0.8811,0.88119,336
2024-11-12 15:50:00,0.88119,0.88151,0.88108,0.88148,317
2024-11-12 15:55:00,0.88148,0.88152,0.88113,0.88131,336
2024-11-12 16:00:00,0.88131,0.88164,0.88123,0.88156,329
2024-11-12 16:05:00,0.88156,0.8817,0.88135,0.88162,306
2024-11-12 16:10:00,0.88162,0.88168,0.88122,0.88145,287
2024-11-12 16:15:00,0.88146,0.88155,0.88123,0.88145,263
2024-11-12 16:20:00,0.88145,0.88174,0.88126,0.88168,282
2024-11-12 16:25:00,0.88168,0.8819,0.88165,0.88187,272
2024-11-12 16:30:00,0.8819,0.88206,0.88175,0.88187,330
2024-11-12 16:35:00,0.88187,0.88188,0.88135,0.88149,379
2024-11-12 16:40:00,0.8815,0.88154,0.88121,0.88123,331
2024-11-12 16:45:00,0.88123,0.88151,0.88123,0.88146,323
2024-11-12 16:50:00,0.88145,0.8817,0.88132,0.8814,263
2024-11-12 16:55:00,0.8814,0.88163,0.88126,0.88158,290
2024-11-12 17:00:00,0.88158,0.8819,0.88146,0.88173,358
2024-11-12 17:05:00,0.8817,0.88206,0.88164,0.88188,358
2024-11-12 17:10:00,0.88188,0.88206,0.88163,0.88171,277
2024-11-12 17:15:00,0.88173,0.88173,0.88144,0.88163,298
2024-11-12 17:20:00,0.88163,0.8818,0.88145,0.88179,242
2024-11-12 17:25:00,0.88179,0.88203,0.88165,0.88169,304
2024-11-12 17:30:00,0.88169,0.88187,0.88151,0.88181,240
2024-11-12 17:35:00,0.88181,0.88215,0.88168,0.88206,248
2024-11-12 17:40:00,0.88207,0.88223,0.88186,0.88221,242
2024-11-12 17:45:00,0.88221,0.88258,0.88219,0.88248,310
2024-11-12 17:50:00,0.88248,0.88283,0.8824,0.88245,450
2024-11-12 17:55:00,0.88243,0.88249,0.88203,0.8822,536
2024-11-12 18:00:00,0.88222,0.8824,0.88196,0.88208,570
2024-11-12 18:05:00,0.88211,0.88246,0.88205,0.88217,415
2024-11-12 18:10:00,0.88217,0.88223,0.8819,0.88191,321
2024-11-12 18:15:00,0.88193,0.88223,0.88181,0.88192,285
2024-11-12 18:20:00,0.88193,0.8822,0.88186,0.88212,276
2024-11-12 18:25:00,0.88212,0.88222,0.88192,0.88209,295
2024-11-12 18:30:00,0.88209,0.8823,0.88201,0.88221,232
2024-11-12 18:35:00,0.88223,0.88262,0.88213,0.88254,254
2024-11-12 18:40:00,0.88254,0.88288,0.88252,0.88284,296
2024-11-12 18:45:00,0.88279,0.88306,0.88279,0.88288,369
2024-11-12 18:50:00,0.88287,0.88287,0.88255,0.88266,255
2024-11-12 18:55:00,0.88266,0.88275,0.88252,0.88273,193
2024-11-12 19:00:00,0.88271,0.88305,0.88257,0.88299,299
2024-11-12 19:05:00,0.88298,0.88299,0.88267,0.88298,291
2024-11-12 19:10:00,0.883,0.88337,0.88297,0.88323,359
2024-11-12 19:15:00,0.88322,0.88354,0.88315,0.88343,389
2024-11-12 19:20:00,0.88345,0.88357,0.88327,0.88338,311
2024-11-12 19:25:00,0.88338,0.88363,0.88329,0.88341,239
2024-11-12 19:30:00,0.88341,0.88358,0.88316,0.88337,283
2024-11-12 19:35:00,0.88339,0.88344,0.88314,0.88321,257
2024-11-12 19:40:00,0.88321,0.88357,0.88321,0.88349,261
2024-11-12 19:45:00,0.88349,0.88349,0.88308,0.88311,229
2024-11-12 19:50:00,0.88311,0.88313,0.8826,0.88262,336
2024-11-12 19:55:00,0.88263,0.88281,0.88245,0.88256,488
2024-11-12 20:00:00,0.88253,0.88257,0.882,0.88217,410
2024-11-12 20:05:00,0.88217,0.88233,0.88208,0.88226,166
2024-11-12 20:10:00,0.88226,0.88253,0.8822,0.88235,218
2024-11-12 20:15:00,0.88235,0.88266,0.88225,0.88264,165
2024-11-12 20:20:00,0.88263,0.88272,0.88252,0.88261,136
2024-11-12 20:25:00,0.88261,0.88263,0.88234,0.88245,170
2024-11-12 20:30:00,0.88245,0.88255,0.88237,0.88238,204
2024-11-12 20:35:00,0.88238,0.88247,0.88221,0.88247,175
2024-11-12 20:40:00,0.88247,0.88261,0.88233,0.88244,172
2024-11-12 20:45:00,0.88244,0.88278,0.88236,0.88265,167
2024-11-12 20:50:00,0.88265,0.8827,0.88241,0.88252,201
2024-11-12 20:55:00,0.88253,0.88253,0.8823,0.8824,230
2024-11-12 21:00:00,0.88242,0.8825,0.88219,0.88223,173
2024-11-12 21:05:00,0.88223,0.88233,0.88215,0.8822,169
2024-11-12 21:10:00,0.8822,0.88233,0.88214,0.88226,180
2024-11-12 21:15:00,0.88226,0.88236,0.8822,0.88228,174
2024-11-12 21:20:00,0.8823,0.88233,0.88211,0.88224,167
2024-11-12 21:25:00,0.88224,0.88234,0.88217,0.88229,164
2024-11-12 21:30:00,0.88229,0.88232,0.88218,0.8823,126
2024-11-12 21:35:00,0.8823,0.88236,0.8822,0.88232,105
2024-11-12 21:40:00,0.88232,0.88232,0.88205,0.88207,140
2024-11-12 21:45:00,0.88207,0.88207,0.88192,0.88203,118
2024-11-12 21:50:00,0.88203,0.88218,0.882,0.88216,95
2024-11-12 21:55:00,0.88216,0.88246,0.88215,0.88242,194
2024-11-12 22:00:00,0.88243,0.88248,0.88231,0.88246,294
2024-11-12 22:05:00,0.88248,0.88254,0.88229,0.88251,193
2024-11-12 22:10:00,0.88251,0.88265,0.88239,0.8824,149
2024-11-12 22:15:00,0.8824,0.88241,0.88222,0.88237,188
2024-11-12 22:20:00,0.88237,0.88241,0.88228,0.88233,67
