time,open,high,low,close,tick_volume
2024-11-12 17:45:00,0.63277,0.63301,0.63265,0.63283,1060
2024-11-12 18:00:00,0.63283,0.63288,0.63247,0.63248,913
2024-11-12 18:15:00,0.63248,0.63269,0.63242,0.63255,761
2024-11-12 18:30:00,0.63254,0.63284,0.63254,0.63282,596
2024-11-12 18:45:00,0.63282,0.63296,0.6324,0.63247,609
2024-11-12 19:00:00,0.63247,0.63293,0.63235,0.63293,666
2024-11-12 19:15:00,0.63293,0.63354,0.63293,0.63328,628
2024-11-12 19:30:00,0.63327,0.63341,0.63322,0.63333,575
2024-11-12 19:45:00,0.63333,0.63338,0.63247,0.63248,642
2024-11-12 20:00:00,0.63247,0.63253,0.63205,0.63228,596
2024-11-12 20:15:00,0.63228,0.63256,0.63222,0.63237,417
2024-11-12 20:30:00,0.63237,0.63251,0.63231,0.63244,457
2024-11-12 20:45:00,0.63244,0.63264,0.63241,0.63258,486
2024-11-12 21:00:00,0.63258,0.63266,0.63248,0.63263,419
2024-11-12 21:15:00,0.63264,0.63272,0.63259,0.63264,402
2024-11-12 21:30:00,0.63263,0.63269,0.63254,0.63257,376
2024-11-12 21:45:00,0.63257,0.63278,0.63243,0.6327,313
2024-11-12 22:00:00,0.6327,0.63294,0.63267,0.63283,382
2024-11-12 22:15:00,0.63283,0.63292,0.63271,0.63291,322
2024-11-12 22:30:00,0.63291,0.63292,0.63282,0.63287,292
2024-11-12 22:45:00,0.63287,0.6329,0.63256,0.6327,468
2024-11-12 23:00:00,0.63269,0.63269,0.63227,0.63249,272
2024-11-12 23:15:00,0.63249,0.63253,0.63225,0.63228,205
2024-11-12 23:30:00,0.63227,0.63228,0.6321,0.6321,181
2024-11-12 23:45:00,0.6321,0.63244,0.63206,0.63223,242
2024-11-13 00:00:00,0.63109,0.63173,0.63103,0.63173,118
2024-11-13 00:15:00,0.63173,0.63187,0.63168,0.63168,130
2024-11-13 00:30:00,0.63176,0.63214,0.63176,0.63207,412
2024-11-13 00:45:00,0.63207,0.6322,0.63199,0.6321,210
2024-11-13 01:00:00,0.6321,0.63222,0.63191,0.63211,201
2024-11-13 01:15:00,0.63211,0.63226,0.63211,0.63226,158
2024-11-13 01:30:00,0.63227,0.63236,0.63225,0.63235,144
2024-11-13 01:45:00,0.63235,0.63259,0.63229,0.63254,184
2024-11-13 02:00:00,0.63254,0.63274,0.63249,0.63273,355
2024-11-13 02:15:00,0.63273,0.63279,0.63249,0.63254,264
2024-11-13 02:30:00,0.63254,0.63264,0.63249,0.6326,282
2024-11-13 02:45:00,0.63259,0.63285,0.63249,0.63285,327
2024-11-13 03:00:00,0.63286,0.63288,0.6327,0.63279,464
2024-11-13 03:15:00,0.63279,0.63279,0.63257,0.63269,706
2024-11-13 03:30:00,0.6327,0.63281,0.63238,0.63244,624
2024-11-13 03:45:00,0.63243,0.63253,0.63229,0.63234,649
2024-11-13 04:00:00,0.63234,0.63245,0.63216,0.63243,540
2024-11-13 04:15:00,0.63243,0.63254,0.63241,0.63248,345
2024-11-13 04:30:00,0.63247,0.63248,0.63214,0.63226,354
2024-11-13 04:45:00,0.63227,0.63246,0.63222,0.63245,319
2024-11-13 05:00:00,0.63245,0.63255,0.6324,0.63243,285
2024-11-13 05:15:00,0.63243,0.63245,0.63226,0.63245,321
2024-11-13 05:30:00,0.63244,0.63247,0.63233,0.63235,272
2024-11-13 05:45:00,0.63235,0.63246,0.63231,0.63233,252
2024-11-13 06:00:00,0.63233,0.63235,0.63223,0.63229,255
2024-11-13 06:15:00,0.63228,0.6324,0.63221,0.6324,202
2024-11-13 06:30:00,0.63241,0.63248,0.63235,0.63248,163
2024-11-13 06:45:00,0.63248,0.63257,0.63241,0.63254,178
2024-11-13 07:00:00,0.63254,0.63262,0.63246,0.63262,208
2024-11-13 07:15:00,0.63262,0.63268,0.63255,0.63256,238
2024-11-13 07:30:00,0.63256,0.6326,0.63247,0.63247,244
2024-11-13 07:45:00,0.63247,0.63257,0.63246,0.63256,273
2024-11-13 08:00:00,0.63256,0.63281,0.63251,0.63267,406
2024-11-13 08:15:00,0.63267,0.63287,0.63265,0.63281,342
2024-11-13 08:30:00,0.6328,0.63291,0.63275,0.63282,307
2024-11-13 08:45:00,0.63282,0.633,0.63275,0.63281,251
2024-11-13 09:00:00,0.63281,0.63296,0.63269,0.63282,434
2024-11-13 09:15:00,0.63282,0.63291,0.6327,0.63282,393
2024-11-13 09:30:00,0.63282,0.63283,0.63244,0.6326,414
2024-11-13 09:45:00,0.6326,0.63315,0.63256,0.63305,427
2024-11-13 10:00:00,0.63305,0.63333,0.6328,0.63322,747
2024-11-13 10:15:00,0.63322,0.6333,0.63293,0.6331,598
2024-11-13 10:30:00,0.6331,0.63317,0.63285,0.63297,525
2024-11-13 10:45:00,0.63297,0.63308,0.63238,0.63245,577
2024-11-13 11:00:00,0.63244,0.63262,0.6323,0.63257,423
2024-11-13 11:15:00,0.63257,0.63272,0.63243,0.63259,533
2024-11-13 11:30:00,0.63259,0.63287,0.63256,0.63278,561
2024-11-13 11:45:00,0.63279,0.63296,0.63266,0.63274,541
2024-11-13 12:00:00,0.63273,0.63277,0.63262,0.6327,484
2024-11-13 12:15:00,0.6327,0.63293,0.63257,0.63279,381
2024-11-13 12:30:00,0.63279,0.63284,0.63269,0.63273,374
2024-11-13 12:45:00,0.63273,0.63296,0.63257,0.63293,315
2024-11-13 13:00:00,0.63294,0.63295,0.63264,0.63279,320
2024-11-13 13:15:00,0.63279,0.63285,0.63263,0.63271,264
2024-11-13 13:30:00,0.6327,0.63286,0.6324,0.6325,359
2024-11-13 13:45:00,0.6325,0.63255,0.63226,0.63234,504
2024-11-13 14:00:00,0.63234,0.63248,0.6322,0.63239,652
2024-11-13 14:15:00,0.6324,0.63241,0.63204,0.63215,551
2024-11-13 14:30:00,0.63215,0.63217,0.63188,0.63191,507
2024-11-13 14:45:00,0.63191,0.63206,0.63173,0.63176,549
2024-11-13 15:00:00,0.63178,0.63215,0.63176,0.63215,601
2024-11-13 15:15:00,0.63213,0.63255,0.63188,0.63191,830
2024-11-13 15:30:00,0.63164,0.63238,0.63134,0.63235,2408
2024-11-13 15:45:00,0.63237,0.63239,0.63145,0.63187,1563
2024-11-13 16:00:00,0.63186,0.632,0.63099,0.63135,1370
2024-11-13 16:15:00,0.63134,0.63172,0.63097,0.63112,1140
2024-11-13 16:30:00,0.63113,0.6317,0.63104,0.63144,1399
2024-11-13 16:45:00,0.63145,0.63222,0.63138,0.6318,1638
2024-11-13 17:00:00,0.6318,0.63212,0.63156,0.63181,1548
2024-11-13 17:15:00,0.63179,0.63255,0.63168,0.63238,1263
2024-11-13 17:30:00,0.63238,0.63243,0.63178,0.63209,1378
