time,open,high,low,close,tick_volume
2024-11-12 15:42:00,101.016,101.032,101.015,101.02,135
2024-11-12 15:43:00,101.019,101.037,101.007,101.018,142
2024-11-12 15:44:00,101.018,101.024,101.008,101.019,145
2024-11-12 15:45:00,101.02,101.049,101.019,101.041,152
2024-11-12 15:46:00,101.04,101.056,101.04,101.049,140
2024-11-12 15:47:00,101.051,101.082,101.046,101.08,116
2024-11-12 15:48:00,101.08,101.087,101.07,101.082,127
2024-11-12 15:49:00,101.083,101.095,101.079,101.088,119
2024-11-12 15:50:00,101.087,101.1,101.085,101.093,121
2024-11-12 15:51:00,101.093,101.099,101.083,101.096,93
2024-11-12 15:52:00,101.096,101.101,101.085,101.087,113
2024-11-12 15:53:00,101.086,101.089,101.065,101.073,155
2024-11-12 15:54:00,101.07,101.091,101.066,101.068,145
2024-11-12 15:55:00,101.069,101.096,101.065,101.082,151
2024-11-12 15:56:00,101.079,101.112,101.079,101.104,135
2024-11-12 15:57:00,101.104,101.119,101.096,101.114,124
2024-11-12 15:58:00,101.111,101.131,101.111,101.127,110
2024-11-12 15:59:00,101.127,101.138,101.126,101.132,90
2024-11-12 16:00:00,101.132,101.132,101.104,101.109,118
2024-11-12 16:01:00,101.112,101.121,101.08,101.103,126
2024-11-12 16:02:00,101.104,101.125,101.1,101.122,95
2024-11-12 16:03:00,101.122,101.122,101.083,101.093,114
2024-11-12 16:04:00,101.093,101.107,101.086,101.103,86
2024-11-12 16:05:00,101.104,101.11,101.094,101.108,118
2024-11-12 16:06:00,101.107,101.121,101.106,101.113,115
2024-11-12 16:07:00,101.112,101.148,101.109,101.147,112
2024-11-12 16:08:00,101.147,101.148,101.109,101.112,113
2024-11-12 16:09:00,101.111,101.126,101.103,101.126,88
2024-11-12 16:10:00,101.125,101.142,101.119,101.119,101
2024-11-12 16:11:00,101.119,101.119,101.094,101.095,100
2024-11-12 16:12:00,101.094,101.1,101.061,101.061,90
2024-11-12 16:13:00,101.062,101.081,101.06,101.079,100
2024-11-12 16:14:00,101.077,101.092,101.065,101.092,122
2024-11-12 16:15:00,101.093,101.097,101.076,101.083,138
2024-11-12 16:16:00,101.082,101.096,101.075,101.077,143
2024-11-12 16:17:00,101.077,101.085,101.067,101.078,137
2024-11-12 16:18:00,101.079,101.086,101.065,101.073,155
2024-11-12 16:19:00,101.073,101.101,101.071,101.098,156
2024-11-12 16:20:00,101.098,101.1,101.078,101.086,121
2024-11-12 16:21:00,101.087,101.095,101.074,101.074,113
2024-11-12 16:22:00,101.074,101.094,101.07,101.081,137
2024-11-12 16:23:00,101.084,101.084,101.044,101.044,103
2024-11-12 16:24:00,101.05,101.072,101.05,101.053,121
2024-11-12 16:25:00,101.054,101.054,101.0,101.014,94
2024-11-12 16:26:00,101.014,101.024,101.006,101.014,112
2024-11-12 16:27:00,101.014,101.015,101.003,101.01,83
2024-11-12 16:28:00,101.011,101.03,101.009,101.02,125
2024-11-12 16:29:00,101.02,101.034,101.017,101.028,136
2024-11-12 16:30:00,101.03,101.03,101.0,101.014,134
2024-11-12 16:31:00,101.014,101.026,101.006,101.014,135
2024-11-12 16:32:00,101.015,101.018,100.994,101.001,120
2024-11-12 16:33:00,100.999,101.007,100.982,100.982,158
2024-11-12 16:34:00,100.983,100.994,100.969,100.99,130
2024-11-12 16:35:00,100.989,101.021,100.981,101.008,146
2024-11-12 16:36:00,101.007,101.026,101.001,101.012,127
2024-11-12 16:37:00,101.012,101.013,100.985,101.0,146
2024-11-12 16:38:00,101.0,101.043,101.0,101.02,141
2024-11-12 16:39:00,101.015,101.032,101.006,101.026,157
2024-11-12 16:40:00,101.02,101.062,101.018,101.048,146
2024-11-12 16:41:00,101.046,101.053,101.023,101.024,145
2024-11-12 16:42:00,101.023,101.03,100.978,100.997,135
2024-11-12 16:43:00,100.997,101.014,100.991,101.005,145
2024-11-12 16:44:00,101.003,101.018,100.996,101.002,141
2024-11-12 16:45:00,101.0,101.012,100.992,101.004,126
2024-11-12 16:46:00,101.003,101.017,100.991,100.994,143
2024-11-12 16:47:00,100.992,101.004,100.98,100.991,135
2024-11-12 16:48:00,100.99,101.01,100.981,101.008,127
2024-11-12 16:49:00,101.01,101.039,101.003,101.031,121
2024-11-12 16:50:00,101.031,101.042,101.019,101.033,128
2024-11-12 16:51:00,101.032,101.047,101.003,101.006,149
2024-11-12 16:52:00,101.008,101.053,101.006,101.052,115
2024-11-12 16:53:00,101.051,101.056,101.026,101.032,119
2024-11-12 16:54:00,101.032,101.037,101.009,101.017,131
2024-11-12 16:55:00,101.018,101.049,101.018,101.038,159
2024-11-12 16:56:00,101.039,101.043,100.997,100.997,101
2024-11-12 16:57:00,100.997,101.003,100.983,100.996,96
2024-11-12 16:58:00,100.996,101.005,100.982,100.985,107
2024-11-12 16:59:00,100.986,101.001,100.972,100.993,161
2024-11-12 17:00:00,100.993,100.993,100.966,100.981,159
2024-11-12 17:01:00,100.98,100.981,100.955,100.967,129
2024-11-12 17:02:00,100.967,100.977,100.948,100.96,140
2024-11-12 17:03:00,100.959,100.966,100.928,100.933,138
2024-11-12 17:04:00,100.935,100.937,100.892,100.901,138
2024-11-12 17:05:00,100.898,100.922,100.892,100.912,158
2024-11-12 17:06:00,100.913,100.927,100.904,100.92,148
2024-11-12 17:07:00,100.916,100.956,100.916,100.953,119
2024-11-12 17:08:00,100.952,100.982,100.938,100.981,141
2024-11-12 17:09:00,100.98,100.994,100.973,100.981,138
2024-11-12 17:10:00,100.977,100.99,100.968,100.977,114
2024-11-12 17:11:00,100.977,100.997,100.969,100.994,152
2024-11-12 17:12:00,100.992,101.019,100.981,101.019,127
2024-11-12 17:13:00,101.019,101.019,100.99,100.99,122
2024-11-12 17:14:00,100.987,100.999,100.973,100.998,114
2024-11-12 17:15:00,100.998,101.016,100.996,101.01,121
2024-11-12 17:16:00,101.01,101.034,101.007,101.022,149
2024-11-12 17:17:00,101.019,101.026,101.008,101.01,118
2024-11-12 17:18:00,101.01,101.012,100.97,100.976,104
2024-11-12 17:19:00,100.976,100.992,100.973,100.99,155
2024-11-12 17:20:00,100.986,101.008,100.98,101.008,153
2024-11-12 17:21:00,101.005,101.01,100.986,100.989,120
2024-11-12 17:22:00,100.988,101.004,100.983,101.003,96
2024-11-12 17:23:00,101.002,101.015,100.999,101.004,128
2024-11-12 17:24:00,101.006,101.008,100.982,100.986,121
2024-11-12 17:25:00,100.985,101.001,100.983,100.993,109
2024-11-12 17:26:00,100.994,101.0,100.971,100.974,112
2024-11-12 17:27:00,100.975,100.984,100.967,100.971,143
2024-11-12 17:28:00,100.971,100.971,100.943,100.946,120
2024-11-12 17:29:00,100.947,100.952,100.93,100.934,108
2024-11-12 17:30:00,100.933,100.945,100.918,100.921,118
2024-11-12 17:31:00,100.921,100.945,100.915,100.938,151
2024-11-12 17:32:00,100.939,100.94,100.9,100.901,111
