time,open,high,low,close,tick_volume
2024-11-12 17:45:00,0.57669,0.57688,0.57649,0.57674,348
2024-11-12 17:50:00,0.57674,0.57739,0.57672,0.57736,407
2024-11-12 17:55:00,0.57739,0.57748,0.57708,0.57708,656
2024-11-12 18:00:00,0.57711,0.57725,0.57694,0.57717,482
2024-11-12 18:05:00,0.57716,0.57719,0.5768,0.57683,390
2024-11-12 18:10:00,0.57683,0.57695,0.57656,0.5766,359
2024-11-12 18:15:00,0.5766,0.57686,0.57657,0.57677,316
2024-11-12 18:20:00,0.57677,0.57682,0.57643,0.57649,300
2024-11-12 18:25:00,0.57649,0.57654,0.5764,0.57643,309
2024-11-12 18:30:00,0.57643,0.57652,0.57638,0.57647,276
2024-11-12 18:35:00,0.57645,0.57645,0.5761,0.57625,294
2024-11-12 18:40:00,0.57625,0.57633,0.57609,0.57619,303
2024-11-12 18:45:00,0.5762,0.57627,0.57595,0.57596,283
2024-11-12 18:50:00,0.57596,0.57602,0.5759,0.57595,284
2024-11-12 18:55:00,0.57595,0.57596,0.57556,0.57564,269
2024-11-12 19:00:00,0.57564,0.57564,0.57533,0.57545,326
2024-11-12 19:05:00,0.57545,0.57582,0.57542,0.57574,293
2024-11-12 19:10:00,0.57574,0.5758,0.57535,0.57568,367
2024-11-12 19:15:00,0.57569,0.57587,0.57564,0.57578,374
2024-11-12 19:20:00,0.57579,0.57605,0.57572,0.576,307
2024-11-12 19:25:00,0.57602,0.5762,0.57598,0.576,319
2024-11-12 19:30:00,0.576,0.57609,0.57584,0.57591,272
2024-11-12 19:35:00,0.57591,0.57602,0.57579,0.57599,277
2024-11-12 19:40:00,0.57598,0.57598,0.57571,0.57575,338
2024-11-12 19:45:00,0.57574,0.57576,0.57535,0.57537,291
2024-11-12 19:50:00,0.57537,0.5757,0.57535,0.57545,320
2024-11-12 19:55:00,0.57545,0.57545,0.57506,0.57509,348
2024-11-12 20:00:00,0.57511,0.57523,0.57496,0.57523,384
2024-11-12 20:05:00,0.57522,0.57531,0.57507,0.57527,276
2024-11-12 20:10:00,0.57527,0.57553,0.57525,0.57549,247
2024-11-12 20:15:00,0.57549,0.57572,0.57547,0.57572,243
2024-11-12 20:20:00,0.57573,0.5758,0.57558,0.57572,229
2024-11-12 20:25:00,0.57571,0.57583,0.57564,0.5758,200
2024-11-12 20:30:00,0.5758,0.57595,0.57573,0.57592,250
2024-11-12 20:35:00,0.57592,0.5761,0.57592,0.57607,232
2024-11-12 20:40:00,0.57607,0.57613,0.57597,0.57603,223
2024-11-12 20:45:00,0.57602,0.57604,0.5759,0.57593,223
2024-11-12 20:50:00,0.57593,0.57632,0.57593,0.5763,255
2024-11-12 20:55:00,0.5763,0.57633,0.57619,0.57629,251
2024-11-12 21:00:00,0.57629,0.57634,0.5762,0.57626,178
2024-11-12 21:05:00,0.57626,0.57631,0.57616,0.5762,189
2024-11-12 21:10:00,0.5762,0.57627,0.57612,0.57621,207
2024-11-12 21:15:00,0.57621,0.57631,0.5762,0.57621,173
2024-11-12 21:20:00,0.57622,0.57626,0.57615,0.57622,170
2024-11-12 21:25:00,0.57622,0.57636,0.57617,0.57619,158
2024-11-12 21:30:00,0.57618,0.57626,0.57611,0.57618,144
2024-11-12 21:35:00,0.57617,0.57627,0.57614,0.5762,168
2024-11-12 21:40:00,0.5762,0.57626,0.57617,0.57621,144
2024-11-12 21:45:00,0.57621,0.57634,0.57617,0.57632,133
2024-11-12 21:50:00,0.57632,0.57642,0.57624,0.57634,168
2024-11-12 21:55:00,0.57634,0.57639,0.57625,0.57631,172
2024-11-12 22:00:00,0.57631,0.57656,0.5763,0.5765,158
2024-11-12 22:05:00,0.5765,0.57659,0.57645,0.57646,143
2024-11-12 22:10:00,0.57646,0.57651,0.57641,0.57642,187
2024-11-12 22:15:00,0.57644,0.57654,0.57632,0.57653,213
2024-11-12 22:20:00,0.57653,0.57664,0.57647,0.57655,124
2024-11-12 22:25:00,0.57654,0.57658,0.5764,0.57648,128
2024-11-12 22:30:00,0.57649,0.57663,0.57645,0.57663,143
2024-11-12 22:35:00,0.57663,0.57691,0.57658,0.57691,179
2024-11-12 22:40:00,0.57691,0.57698,0.57678,0.57686,141
2024-11-12 22:45:00,0.57686,0.57693,0.57682,0.57683,145
2024-11-12 22:50:00,0.5768,0.57683,0.57666,0.57669,155
2024-11-12 22:55:00,0.57668,0.57669,0.5763,0.57641,286
2024-11-12 23:00:00,0.57641,0.57645,0.57617,0.57642,188
2024-11-12 23:05:00,0.57642,0.5765,0.57637,0.57637,92
2024-11-12 23:10:00,0.57637,0.57637,0.57627,0.57633,67
2024-11-12 23:15:00,0.57633,0.57648,0.57633,0.57647,99
2024-11-12 23:20:00,0.57647,0.57647,0.57612,0.57616,102
2024-11-12 23:25:00,0.57616,0.57617,0.57594,0.57603,87
2024-11-12 23:30:00,0.57603,0.57606,0.57583,0.57591,85
2024-11-12 23:35:00,0.57591,0.57599,0.57586,0.57598,61
2024-11-12 23:40:00,0.57597,0.57603,0.57592,0.57594,51
2024-11-12 23:45:00,0.57595,0.57604,0.57585,0.57603,66
2024-11-12 23:50:00,0.57603,0.57621,0.57602,0.57614,69
2024-11-12 23:55:00,0.57616,0.57617,0.57599,0.57602,115
2024-11-13 00:00:00,0.57482,0.57509,0.57482,0.57502,25
2024-11-13 00:05:00,0.57527,0.57554,0.57522,0.57554,21
2024-11-13 00:10:00,0.57554,0.57577,0.57554,0.57566,58
2024-11-13 00:15:00,0.57566,0.57572,0.5754,0.5754,42
2024-11-13 00:20:00,0.5754,0.5754,0.57531,0.57536,33
2024-11-13 00:25:00,0.57536,0.5754,0.57523,0.57531,51
2024-11-13 00:30:00,0.57537,0.57548,0.57537,0.57543,104
2024-11-13 00:35:00,0.57543,0.57577,0.57541,0.57561,148
2024-11-13 00:40:00,0.57561,0.5758,0.57559,0.5757,98
2024-11-13 00:45:00,0.57572,0.57582,0.57565,0.57579,68
2024-11-13 00:50:00,0.5758,0.5759,0.57575,0.57581,137
2024-11-13 00:55:00,0.57582,0.57591,0.57578,0.57579,94
2024-11-13 01:00:00,0.57569,0.57579,0.57556,0.57569,152
2024-11-13 01:05:00,0.57569,0.57575,0.57559,0.57574,59
2024-11-13 01:10:00,0.57574,0.57574,0.5756,0.57563,70
2024-11-13 01:15:00,0.57563,0.57575,0.57561,0.57574,62
2024-11-13 01:20:00,0.57573,0.5758,0.57569,0.57576,82
2024-11-13 01:25:00,0.57576,0.5758,0.57561,0.57567,69
2024-11-13 01:30:00,0.57567,0.57578,0.57564,0.57571,126
2024-11-13 01:35:00,0.57572,0.57572,0.5756,0.57561,79
2024-11-13 01:40:00,0.57561,0.57576,0.57561,0.57572,59
2024-11-13 01:45:00,0.57572,0.57586,0.57569,0.57576,99
2024-11-13 01:50:00,0.57577,0.576,0.57577,0.57599,107
2024-11-13 01:55:00,0.57599,0.576,0.57584,0.57597,116
2024-11-13 02:00:00,0.57597,0.576,0.57576,0.57576,205
2024-11-13 02:05:00,0.57576,0.57583,0.57568,0.57574,162
2024-11-13 02:10:00,0.57574,0.57584,0.57555,0.57562,167
2024-11-13 02:15:00,0.57562,0.57571,0.57542,0.57553,137
2024-11-13 02:20:00,0.57553,0.57578,0.57552,0.57567,145
2024-11-13 02:25:00,0.57567,0.57567,0.57552,0.57558,127
2024-11-13 02:30:00,0.57559,0.57571,0.57505,0.57557,262
2024-11-13 02:35:00,0.57561,0.57572,0.57551,0.57553,164
2024-11-13 02:40:00,0.57555,0.5758,0.57547,0.57562,133
2024-11-13 02:45:00,0.57563,0.5758,0.57557,0.57569,142
2024-11-13 02:50:00,0.5757,0.57584,0.57558,0.57564,230
2024-11-13 02:55:00,0.57564,0.57585,0.57552,0.57583,188
2024-11-13 03:00:00,0.57583,0.57605,0.57577,0.57589,298
2024-11-13 03:05:00,0.57589,0.57614,0.57588,0.57612,230
2024-11-13 03:10:00,0.5761,0.57621,0.57603,0.57613,179
2024-11-13 03:15:00,0.57613,0.57666,0.57609,0.57651,484
2024-11-13 03:20:00,0.57651,0.57657,0.57612,0.57613,361
2024-11-13 03:25:00,0.57615,0.57617,0.57601,0.57613,329
2024-11-13 03:30:00,0.57612,0.57629,0.57595,0.57607,436
2024-11-13 03:35:00,0.57607,0.57642,0.57603,0.57622,380
2024-11-13 03:40:00,0.57622,0.57627,0.57585,0.57623,351
2024-11-13 03:45:00,0.57623,0.57651,0.57622,0.57648,349
2024-11-13 03:50:00,0.57649,0.57653,0.57618,0.57639,360
2024-11-13 03:55:00,0.57639,0.57646,0.57625,0.57642,291
2024-11-13 04:00:00,0.57643,0.57645,0.57617,0.57626,303
2024-11-13 04:05:00,0.57626,0.57652,0.57616,0.57648,259
2024-11-13 04:10:00,0.57648,0.57652,0.57633,0.57641,209
2024-11-13 04:15:00,0.57642,0.57647,0.57633,0.57634,184
2024-11-13 04:20:00,0.57634,0.57637,0.57627,0.57631,160
2024-11-13 04:25:00,0.57631,0.57637,0.57621,0.57631,177
2024-11-13 04:30:00,0.57633,0.57643,0.57625,0.57641,202
2024-11-13 04:35:00,0.57641,0.57644,0.57623,0.57626,175
2024-11-13 04:40:00,0.57626,0.57632,0.57614,0.57624,194
2024-11-13 04:45:00,0.57624,0.57654,0.5762,0.5765,152
2024-11-13 04:50:00,0.57649,0.57665,0.57646,0.57658,193
2024-11-13 04:55:00,0.57658,0.57674,0.57658,0.57669,180
2024-11-13 05:00:00,0.57669,0.57681,0.57662,0.57676,173
2024-11-13 05:05:00,0.57675,0.5768,0.57658,0.57674,140
2024-11-13 05:10:00,0.57673,0.57679,0.57667,0.57668,154
2024-11-13 05:15:00,0.57668,0.57674,0.57655,0.57659,157
2024-11-13 05:20:00,0.57659,0.57661,0.57645,0.57653,202
2024-11-13 05:25:00,0.57653,0.5768,0.57652,0.57679,176
2024-11-13 05:30:00,0.57679,0.57682,0.57667,0.57675,154
2024-11-13 05:35:00,0.57674,0.57683,0.5767,0.57679,121
2024-11-13 05:40:00,0.5768,0.57681,0.57645,0.57648,133
2024-11-13 05:45:00,0.57649,0.57652,0.57641,0.57643,131
2024-11-13 05:50:00,0.57643,0.5766,0.57639,0.57653,192
2024-11-13 05:55:00,0.57653,0.57659,0.57639,0.57644,131
2024-11-13 06:00:00,0.57643,0.57654,0.57637,0.57645,119
2024-11-13 06:05:00,0.57645,0.57655,0.57638,0.57645,126
2024-11-13 06:10:00,0.57645,0.57647,0.57639,0.57639,91
2024-11-13 06:15:00,0.57639,0.57647,0.57634,0.5764,105
2024-11-13 06:20:00,0.57643,0.57654,0.57633,0.57651,109
2024-11-13 06:25:00,0.57652,0.57669,0.57652,0.57669,86
2024-11-13 06:30:00,0.57669,0.57677,0.57663,0.57668,100
2024-11-13 06:35:00,0.57668,0.57674,0.57662,0.57668,98
2024-11-13 06:40:00,0.57668,0.57676,0.57659,0.57675,105
2024-11-13 06:45:00,0.57676,0.5768,0.57663,0.57676,90
2024-11-13 06:50:00,0.57676,0.5768,0.57671,0.57677,72
2024-11-13 06:55:00,0.57677,0.57688,0.57674,0.57684,74
2024-11-13 07:00:00,0.57684,0.57684,0.57662,0.57664,106
2024-11-13 07:05:00,0.57664,0.57686,0.57662,0.57681,130
2024-11-13 07:10:00,0.57681,0.57685,0.57662,0.57666,139
2024-11-13 07:15:00,0.57665,0.5767,0.57636,0.57644,157
2024-11-13 07:20:00,0.57645,0.57665,0.57638,0.57659,152
2024-11-13 07:25:00,0.57659,0.57674,0.57659,0.57659,138
2024-11-13 07:30:00,0.57659,0.57677,0.57659,0.57677,158
2024-11-13 07:35:00,0.57677,0.57679,0.57658,0.57669,165
2024-11-13 07:40:00,0.57669,0.57688,0.57667,0.57669,159
2024-11-13 07:45:00,0.57669,0.57691,0.57669,0.57677,171
2024-11-13 07:50:00,0.57677,0.57681,0.57662,0.57666,170
2024-11-13 07:55:00,0.57666,0.57673,0.57663,0.5767,174
2024-11-13 08:00:00,0.5767,0.57689,0.57665,0.57679,197
2024-11-13 08:05:00,0.57679,0.57679,0.57645,0.57665,258
2024-11-13 08:10:00,0.57665,0.57665,0.57647,0.57648,259
2024-11-13 08:15:00,0.57648,0.5765,0.57633,0.57642,184
2024-11-13 08:20:00,0.57645,0.57654,0.5763,0.57649,201
2024-11-13 08:25:00,0.57649,0.5766,0.57644,0.57649,168
2024-11-13 08:30:00,0.57647,0.57648,0.57631,0.57636,152
2024-11-13 08:35:00,0.57635,0.57641,0.57613,0.57619,149
2024-11-13 08:40:00,0.57619,0.57634,0.57615,0.5763,199
2024-11-13 08:45:00,0.5763,0.57648,0.57629,0.57644,144
2024-11-13 08:50:00,0.57644,0.57652,0.5764,0.57645,111
2024-11-13 08:55:00,0.57644,0.57652,0.57636,0.57638,174
2024-11-13 09:00:00,0.57635,0.57657,0.57627,0.57656,217
2024-11-13 09:05:00,0.57657,0.57664,0.57628,0.57633,199
2024-11-13 09:10:00,0.57632,0.57633,0.57601,0.5761,169
2024-11-13 09:15:00,0.57611,0.57617,0.57603,0.57616,178
2024-11-13 09:20:00,0.57615,0.57626,0.57605,0.57616,198
2024-11-13 09:25:00,0.57614,0.57646,0.57614,0.57634,154
2024-11-13 09:30:00,0.57634,0.57635,0.57603,0.57606,157
2024-11-13 09:35:00,0.57606,0.57624,0.57603,0.57615,159
2024-11-13 09:40:00,0.57614,0.57626,0.57606,0.57612,261
2024-11-13 09:45:00,0.57612,0.57635,0.57606,0.57632,247
2024-11-13 09:50:00,0.57632,0.57649,0.57631,0.57645,209
2024-11-13 09:55:00,0.57643,0.57648,0.57628,0.57629,228
2024-11-13 10:00:00,0.57629,0.57629,0.57588,0.57622,348
2024-11-13 10:05:00,0.57622,0.57648,0.57622,0.57629,311
2024-11-13 10:10:00,0.57628,0.57651,0.57617,0.57626,322
2024-11-13 10:15:00,0.57626,0.57636,0.57616,0.5762,251
2024-11-13 10:20:00,0.5762,0.57636,0.57608,0.5763,236
2024-11-13 10:25:00,0.5763,0.57632,0.57607,0.57614,270
2024-11-13 10:30:00,0.57613,0.57632,0.57607,0.57607,210
2024-11-13 10:35:00,0.57607,0.57623,0.57599,0.57623,248
2024-11-13 10:40:00,0.57623,0.57629,0.5761,0.57618,245
2024-11-13 10:45:00,0.57618,0.57633,0.57605,0.57613,255
2024-11-13 10:50:00,0.57612,0.57613,0.5757,0.57575,216
2024-11-13 10:55:00,0.57575,0.57591,0.57572,0.57584,215
2024-11-13 11:00:00,0.57582,0.57582,0.57553,0.57556,232
2024-11-13 11:05:00,0.57555,0.5758,0.57555,0.57575,207
2024-11-13 11:10:00,0.57575,0.57586,0.57566,0.5758,175
2024-11-13 11:15:00,0.5758,0.57596,0.57575,0.57579,188
2024-11-13 11:20:00,0.57579,0.576,0.57577,0.57599,191
2024-11-13 11:25:00,0.57598,0.57619,0.57588,0.57618,327
2024-11-13 11:30:00,0.57618,0.57659,0.57616,0.57656,291
2024-11-13 11:35:00,0.57655,0.57665,0.57644,0.57664,244
2024-11-13 11:40:00,0.57664,0.57667,0.5764,0.57652,236
2024-11-13 11:45:00,0.57652,0.57673,0.57647,0.57667,204
2024-11-13 11:50:00,0.57666,0.57672,0.57655,0.57662,220
2024-11-13 11:55:00,0.57663,0.57665,0.57645,0.57649,193
2024-11-13 12:00:00,0.57649,0.57649,0.57616,0.57624,247
2024-11-13 12:05:00,0.57624,0.5763,0.57617,0.57621,189
2024-11-13 12:10:00,0.57622,0.57622,0.5761,0.5762,169
2024-11-13 12:15:00,0.57619,0.57621,0.57609,0.57616,156
2024-11-13 12:20:00,0.57616,0.57656,0.57608,0.5765,170
2024-11-13 12:25:00,0.57649,0.5765,0.57639,0.57639,156
2024-11-13 12:30:00,0.57639,0.57641,0.57626,0.5763,148
