time,open,high,low,close,tick_volume
2024-11-12 15:45:00,175.099,175.151,175.071,175.132,537
2024-11-12 15:50:00,175.13,175.15,175.093,175.105,513
2024-11-12 15:55:00,175.105,175.18,175.102,175.171,578
2024-11-12 16:00:00,175.172,175.194,175.152,175.172,556
2024-11-12 16:05:00,175.174,175.231,175.169,175.201,482
2024-11-12 16:10:00,175.202,175.247,175.196,175.229,465
2024-11-12 16:15:00,175.23,175.248,175.195,175.232,488
2024-11-12 16:20:00,175.232,175.256,175.191,175.202,464
2024-11-12 16:25:00,175.202,175.209,175.159,175.171,429
2024-11-12 16:30:00,175.171,175.189,175.073,175.108,535
2024-11-12 16:35:00,175.108,175.158,175.104,175.15,578
2024-11-12 16:40:00,175.149,175.158,175.09,175.1,555
2024-11-12 16:45:00,175.097,175.149,175.062,175.144,531
2024-11-12 16:50:00,175.144,175.213,175.137,175.175,472
2024-11-12 16:55:00,175.175,175.187,175.132,175.152,452
2024-11-12 17:00:00,175.148,175.153,175.04,175.045,604
2024-11-12 17:05:00,175.046,175.185,175.036,175.167,596
2024-11-12 17:10:00,175.164,175.196,175.138,175.183,449
2024-11-12 17:15:00,175.183,175.216,175.129,175.133,488
2024-11-12 17:20:00,175.133,175.176,175.121,175.142,502
2024-11-12 17:25:00,175.142,175.148,175.096,175.105,525
2024-11-12 17:30:00,175.104,175.116,175.031,175.069,527
2024-11-12 17:35:00,175.069,175.093,175.05,175.076,498
2024-11-12 17:40:00,175.076,175.112,175.009,175.011,496
2024-11-12 17:45:00,175.008,175.067,174.979,175.049,545
2024-11-12 17:50:00,175.049,175.115,175.019,175.093,706
2024-11-12 17:55:00,175.091,175.146,175.053,175.142,776
2024-11-12 18:00:00,175.144,175.165,175.094,175.126,829
2024-11-12 18:05:00,175.125,175.173,175.073,175.134,652
2024-11-12 18:10:00,175.136,175.162,175.114,175.152,561
2024-11-12 18:15:00,175.151,175.212,175.138,175.191,524
2024-11-12 18:20:00,175.19,175.238,175.181,175.214,514
2024-11-12 18:25:00,175.214,175.25,175.204,175.229,523
2024-11-12 18:30:00,175.231,175.263,175.218,175.23,497
2024-11-12 18:35:00,175.226,175.256,175.223,175.246,503
2024-11-12 18:40:00,175.246,175.264,175.221,175.229,535
2024-11-12 18:45:00,175.229,175.274,175.224,175.27,514
2024-11-12 18:50:00,175.27,175.319,175.27,175.295,459
2024-11-12 18:55:00,175.295,175.312,175.291,175.297,454
2024-11-12 19:00:00,175.297,175.33,175.27,175.29,429
2024-11-12 19:05:00,175.291,175.32,175.283,175.295,425
2024-11-12 19:10:00,175.295,175.328,175.273,175.314,502
2024-11-12 19:15:00,175.314,175.348,175.294,175.338,619
2024-11-12 19:20:00,175.337,175.342,175.282,175.305,538
2024-11-12 19:25:00,175.305,175.335,175.267,175.324,459
2024-11-12 19:30:00,175.325,175.336,175.3,175.334,463
2024-11-12 19:35:00,175.331,175.356,175.324,175.351,476
2024-11-12 19:40:00,175.351,175.354,175.325,175.338,371
2024-11-12 19:45:00,175.338,175.383,175.312,175.382,429
2024-11-12 19:50:00,175.382,175.406,175.344,175.395,494
2024-11-12 19:55:00,175.394,175.411,175.36,175.38,687
2024-11-12 20:00:00,175.378,175.45,175.37,175.424,605
2024-11-12 20:05:00,175.422,175.446,175.408,175.424,359
2024-11-12 20:10:00,175.425,175.472,175.423,175.456,380
2024-11-12 20:15:00,175.456,175.471,175.414,175.418,353
2024-11-12 20:20:00,175.418,175.428,175.362,175.38,317
2024-11-12 20:25:00,175.378,175.408,175.372,175.385,328
2024-11-12 20:30:00,175.386,175.404,175.348,175.354,429
2024-11-12 20:35:00,175.354,175.385,175.347,175.351,330
2024-11-12 20:40:00,175.351,175.385,175.347,175.374,295
2024-11-12 20:45:00,175.374,175.396,175.35,175.368,417
2024-11-12 20:50:00,175.369,175.388,175.332,175.344,329
2024-11-12 20:55:00,175.344,175.36,175.334,175.342,414
2024-11-12 21:00:00,175.342,175.384,175.336,175.372,381
2024-11-12 21:05:00,175.378,175.388,175.364,175.381,260
2024-11-12 21:10:00,175.381,175.399,175.361,175.379,317
2024-11-12 21:15:00,175.378,175.386,175.362,175.377,379
2024-11-12 21:20:00,175.375,175.388,175.36,175.383,332
2024-11-12 21:25:00,175.382,175.394,175.365,175.385,332
2024-11-12 21:30:00,175.382,175.396,175.369,175.383,328
2024-11-12 21:35:00,175.383,175.399,175.373,175.399,319
2024-11-12 21:40:00,175.399,175.4,175.377,175.387,313
2024-11-12 21:45:00,175.387,175.393,175.362,175.37,265
2024-11-12 21:50:00,175.371,175.387,175.346,175.363,264
2024-11-12 21:55:00,175.363,175.375,175.35,175.358,493
2024-11-12 22:00:00,175.362,175.397,175.356,175.386,307
2024-11-12 22:05:00,175.386,175.387,175.355,175.356,270
2024-11-12 22:10:00,175.358,175.362,175.316,175.334,283
2024-11-12 22:15:00,175.332,175.333,175.281,175.296,335
2024-11-12 22:20:00,175.296,175.312,175.289,175.307,216
2024-11-12 22:25:00,175.311,175.32,175.295,175.306,194
2024-11-12 22:30:00,175.309,175.313,175.275,175.286,236
2024-11-12 22:35:00,175.281,175.29,175.261,175.269,228
2024-11-12 22:40:00,175.27,175.274,175.253,175.265,268
2024-11-12 22:45:00,175.266,175.274,175.241,175.27,289
2024-11-12 22:50:00,175.268,175.295,175.257,175.257,322
2024-11-12 22:55:00,175.258,175.27,175.238,175.25,516
2024-11-12 23:00:00,175.251,175.351,175.219,175.314,527
2024-11-12 23:05:00,175.314,175.34,175.306,175.331,263
2024-11-12 23:10:00,175.331,175.343,175.303,175.311,196
2024-11-12 23:15:00,175.311,175.318,175.292,175.303,278
2024-11-12 23:20:00,175.304,175.308,175.294,175.306,294
2024-11-12 23:25:00,175.306,175.336,175.299,175.33,205
2024-11-12 23:30:00,175.33,175.361,175.323,175.354,164
2024-11-12 23:35:00,175.358,175.364,175.342,175.364,156
2024-11-12 23:40:00,175.359,175.386,175.355,175.386,154
2024-11-12 23:45:00,175.389,175.408,175.359,175.361,106
2024-11-12 23:50:00,175.359,175.374,175.338,175.348,119
2024-11-12 23:55:00,175.348,175.377,175.348,175.364,134
2024-11-13 00:00:00,175.225,175.248,175.218,175.241,13
2024-11-13 00:05:00,175.206,175.214,175.183,175.186,29
2024-11-13 00:10:00,175.186,175.189,175.159,175.187,129
2024-11-13 00:15:00,175.187,175.252,175.185,175.252,69
2024-11-13 00:20:00,175.252,175.259,175.202,175.225,78
2024-11-13 00:25:00,175.224,175.253,175.222,175.252,47
2024-11-13 00:30:00,175.256,175.315,175.246,175.311,163
2024-11-13 00:35:00,175.311,175.319,175.279,175.284,86
2024-11-13 00:40:00,175.284,175.291,175.202,175.247,254
